1776174289.765,0.721,-0.002,0.0000,drive_to_line
1776174289.789,0.727,-0.002,0.0000,drive_to_line
1776174289.803,0.731,-0.002,0.0000,drive_to_line
1776174289.813,0.733,-0.002,0.0012,drive_to_line
1776174289.822,0.736,-0.002,0.0000,drive_to_line
1776174289.837,0.740,-0.002,0.0000,drive_to_line
1776174289.848,0.742,-0.002,0.0000,drive_to_line
1776174289.857,0.745,-0.002,-0.0012,drive_to_line
1776174289.867,0.747,-0.002,0.0000,drive_to_line
1776174289.878,0.750,-0.002,0.0000,drive_to_line
1776174289.892,0.754,-0.002,-0.0012,drive_to_line
1776174289.908,0.757,-0.002,-0.0012,drive_to_line
1776174289.918,0.760,-0.002,0.0000,drive_to_line
1776174289.928,0.762,-0.002,-0.0012,drive_to_line
1776174289.943,0.766,-0.002,-0.0012,drive_to_line
1776174289.958,0.770,-0.002,0.0000,drive_to_line
1776174289.968,0.773,-0.002,-0.0012,drive_to_line
1776174289.978,0.775,-0.002,0.0000,drive_to_line
1776174289.992,0.779,-0.002,0.0000,drive_to_line
1776174290.003,0.782,-0.002,-0.0012,drive_to_line
1776174290.013,0.784,-0.002,-0.0012,drive_to_line
1776174290.027,0.788,-0.002,0.0000,drive_to_line
1776174290.037,0.790,-0.002,-0.0012,drive_to_line
1776174290.048,0.793,-0.002,0.0000,drive_to_line
1776174290.058,0.795,-0.002,0.0000,drive_to_line
1776174290.068,0.798,-0.002,-0.0012,drive_to_line
1776174290.078,0.800,-0.002,-0.0012,drive_to_line
1776174290.088,0.803,-0.002,-0.0012,drive_to_line
1776174290.099,0.805,-0.002,-0.0012,drive_to_line
1776174290.108,0.808,-0.002,-0.0012,drive_to_line
1776174290.122,0.812,-0.002,-0.0012,drive_to_line
1776174290.133,0.814,-0.002,-0.0012,drive_to_line
1776174290.142,0.817,-0.002,-0.0012,drive_to_line
1776174290.152,0.819,-0.002,-0.0023,drive_to_line
1776174290.168,0.823,-0.002,-0.0023,drive_to_line
1776174290.178,0.825,-0.002,-0.0012,drive_to_line
1776174290.188,0.828,-0.002,-0.0023,drive_to_line
1776174290.198,0.830,-0.002,-0.0012,drive_to_line
1776174290.208,0.833,-0.002,-0.0012,drive_to_line
1776174290.223,0.837,-0.002,-0.0023,drive_to_line
1776174290.233,0.839,-0.002,-0.0023,drive_to_line
1776174290.242,0.842,-0.002,-0.0023,drive_to_line
1776174290.248,0.843,-0.002,-0.0023,drive_to_line
1776174290.263,0.847,-0.002,-0.0012,drive_to_line
1776174290.273,0.849,-0.002,-0.0023,drive_to_line
1776174290.288,0.853,-0.002,-0.0023,drive_to_line
1776174290.299,0.855,-0.002,-0.0035,drive_to_line
1776174290.308,0.858,-0.002,-0.0023,drive_to_line
1776174290.319,0.860,-0.002,-0.0035,drive_to_line
1776174290.329,0.863,-0.002,-0.0023,drive_to_line
1776174290.343,0.867,-0.002,-0.0023,drive_to_line
1776174290.353,0.870,-0.002,-0.0023,drive_to_line
1776174290.363,0.872,-0.002,-0.0023,drive_to_line
1776174290.373,0.875,-0.002,-0.0023,drive_to_line
1776174290.385,0.877,-0.002,-0.0023,drive_to_line
1776174290.398,0.880,-0.002,-0.0023,drive_to_line
1776174290.408,0.883,-0.002,-0.0035,drive_to_line
1776174290.418,0.885,-0.002,-0.0023,drive_to_line
1776174290.428,0.888,-0.002,-0.0012,drive_to_line
1776174290.438,0.891,-0.002,-0.0023,drive_to_line
1776174290.453,0.895,-0.002,-0.0023,drive_to_line
1776174290.463,0.897,-0.002,-0.0012,drive_to_line
1776174290.474,0.900,-0.002,-0.0012,drive_to_line
1776174290.484,0.902,-0.002,-0.0012,drive_to_line
1776174290.498,0.906,-0.002,-0.0012,drive_to_line
1776174290.518,0.911,-0.003,-0.0012,drive_to_line
1776174290.533,0.915,-0.003,-0.0012,drive_to_line
1776174290.548,0.918,-0.003,-0.0023,drive_to_line
1776174290.563,0.922,-0.003,-0.0023,drive_to_line
1776174290.573,0.924,-0.003,-0.0023,drive_to_line
1776174290.584,0.927,-0.003,-0.0023,drive_to_line
1776174290.594,0.929,-0.003,-0.0023,drive_to_line
1776174290.608,0.933,-0.003,-0.0023,drive_to_line
1776174290.619,0.935,-0.003,-0.0023,drive_to_line
1776174290.629,0.938,-0.003,-0.0023,drive_to_line
1776174290.639,0.940,-0.003,-0.0035,drive_to_line
1776174290.648,0.943,-0.003,-0.0035,drive_to_line
1776174290.664,0.946,-0.003,-0.0046,drive_to_line
1776174290.674,0.949,-0.003,-0.0035,drive_to_line
1776174290.685,0.952,-0.003,-0.0035,drive_to_line
1776174290.698,0.955,-0.003,-0.0023,drive_to_line
1776174290.704,0.956,-0.003,-0.0035,drive_to_line
1776174290.719,0.960,-0.003,-0.0023,drive_to_line
1776174290.734,0.964,-0.003,-0.0023,drive_to_line
1776174290.749,0.968,-0.003,-0.0023,drive_to_line
1776174290.759,0.971,-0.003,-0.0023,drive_to_line
1776174290.769,0.973,-0.003,-0.0023,drive_to_line
1776174290.779,0.976,-0.003,-0.0012,drive_to_line
1776174290.794,0.979,-0.003,-0.0012,drive_to_line
1776174290.804,0.981,-0.003,-0.0012,drive_to_line
1776174290.814,0.984,-0.003,0.0000,drive_to_line
1776174290.829,0.988,-0.003,-0.0012,drive_to_line
1776174290.839,0.990,-0.003,-0.0012,drive_to_line
1776174290.849,0.993,-0.003,-0.0012,drive_to_line
1776174290.859,0.995,-0.003,-0.0012,drive_to_line
1776174290.874,0.999,-0.003,-0.0012,drive_to_line
1776174290.880,1.000,-0.003,-0.0012,drive_to_line
1776174290.894,1.004,-0.003,-0.0012,drive_to_line
1776174290.904,1.006,-0.003,-0.0012,drive_to_line
1776174290.920,1.010,-0.003,0.0000,drive_to_line
1776174290.934,1.011,-0.003,0.0012,drive_to_line
1776174290.944,1.013,-0.003,0.0000,drive_to_line
